الرابط,اسم المنافسة,رقم المنافسة,الرقم المرجعي,الغرض من المنافسة,قيمة وثائق المنافسة,حالة المنافسة,مدة العقد,هل التأمين من متطلبات المنافسة,نوع المنافسة,الجهة الحكوميه,الوقت المتبقى,طريقة تقديم العروض,مطلوب ضمان الإبتدائي,الضمان النهائي,آخر موعد لإستلام الإستفسارات,آخر موعد لتقديم العروض,تاريخ فتح العروض,تاريخ فحص العروض,فترة التوقف,التاريخ المتوقع للترسية,تاريخ بدء الأعمال / الخدمات,بداية إرسال الأسئلة و الاستفسارات,اقصى مدة للاجابة على الاستفسارات,مكان فتح العرض,مجال التصنيف,مكان التنفيذ,التفاصيل,نشاط المنافسة,تشمل المنافسة على بنود توريد,أعمال الصيانة والتشغيل,عنوان الضمان الإبتدائى,أعمال  الإنشاء,الحزمة,نوع الاتفاقية,مدة الاتفاقية,عدد ايام استلام الاستفسارات,عدد أيام استلام العرض,قائمة الموردين المتقدمين,قائمة الموردين المرسى عليهم  -  ( ترسية كاملة ),الدول
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=1FSyytfl9m7GZxh4V1FMEQ==,منافسة MK25610067 توريد قطع غيار دراجة نارية ياماها 900,MK25610067,251239010256,منافسة MK25610067 توريد قطع غي...عرض المزيد...منافسة MK25610067 توريد قطع غيار دراجة نارية ياماها 900,مجانا,معتمدة,3 يوم,لا,شراء مباشر,ادارة الشؤون الفنية بالمشاعر والعاصمة المقدسة,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,22/01/202603/08/1447,22/01/202603/08/144710:00 AM,لا يوجد,22/01/202603/08/144710:00 AM,,11/01/202622/07/1447,12/01/202623/07/1447,20/01/202601/08/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدةمكة المكرمة,,تجارة قطع الغيار الجديدة,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=RDGHNwrWXCKZVxeDPiXdGQ==,إدارة وتكوين حزم المنافع الصحية,CNHI.072.2025,251239010165,"كجزء من رؤية المملكة 2030، قام...عرض المزيد...كجزء من رؤية المملكة 2030، قام مكتب تحقيق الرؤية في وزارة الصحة بإطلاق مركز التأمين الصحي الوطني (CNHI) كجهة الدفع الاستراتيجية الوطنية في قطاع الصحة العامة. تم تأسيس المركز باعتباره جهة الدفع المستقبلية وهو جزء من تطوير نظام يشمل فصل الأدوار في التنظيم وتقديم الخدمات والتمويل داخل وزارة الصحة.
يهدف المشروع إلى تقديم الدعم اللازم لمركز التأمين الصحي الوطني (CNHI) لإدارة وتكوين حزم المنافع الصحية ولتطوير الحل التقني لحوكمة حالات استخدام والتغطية لحزم المنافع الصحية الخاصة بالمستفيدين  وربطها مع الانظمة الاساسية  للتأمين الصحي بالمركز وبالتالي تمكين قطاع الاعمال من إدارة مهامه التشغيلية ودعم اتخاذ القرار من خلال لوحة قيادة وتقارير شاملة  لحالات الاستخدام والتغطية.",800.00,معتمدة,24 شهر,لا,منافسة عامة,مركز التأمين الصحي الوطني,"29
                           دقائق:21
                           ساعة:5
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,10/01/202621/07/1447,31/01/202612/08/144709:59 AM,31/01/202612/08/144710:00 AM,لا يوجد,5,01/02/202613/08/1447,19/02/202602/09/1447,25/01/202606/08/1447,10,مكتب مركز التأمين الصحي الوطني,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,تقنية المعلومات,لا,,مركز التأمين الصحي الوطني,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=zfSiXvVTmeQHoI6NW2fTXg==,تامين وتوريد قطع غيار محطة توليد الكهرباء,16/2026,251239006160,تامين وتوريد قطع غيار محطة تول...عرض المزيد...تامين وتوريد قطع غيار محطة توليد الكهرباء,800.00,معتمدة,120 يوم,لا,منافسة عامة,القوات البرية,"29
                           دقائق:21
                           ساعة:8
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,01/02/202613/08/1447,03/02/202615/08/144710:00 AM,04/02/202616/08/144710:00 AM,لا يوجد,5,28/01/202609/08/1447,29/01/202610/08/1447,25/01/202606/08/1447,5,إدارة مدينة الملك فهد العسكرية بالمنطقة الشرقية,غير مطلوب,داخل المملكةالمنطقة الشرقيةالظهران,,تجارة مواد البناء والأدوات الكهربائية والصحية,لا,,المشتريات,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=iULUtZJ4wsbk9lZrLbVAaQ==,توريد قطع غيار لصيانة محطة خزان المعادلة والتهويه للصرف الصحي بمركز التدريب التابع لقيادة حرس الحدود بمنطقة الحدود الشمالية,لا يوجد,251239010751,توريد قطع غيار لصيانة محطة خزا...عرض المزيد...توريد قطع غيار لصيانة محطة خزان المعادلة والتهويه للصرف الصحي بمركز التدريب التابع لقيادة حرس الحدود بمنطقة الحدود الشمالية,200.00,مرحلة فحص العروض,15 يوم,لا,شراء مباشر,المديرية العامة لحرس الحدود,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,13/01/202624/07/1447,15/01/202626/07/144709:59 AM,لا يوجد,15/01/202626/07/144710:00 AM,,20/01/202601/08/1447,21/01/202602/08/1447,31/12/202511/07/1447,2,لا يوجد,غير مطلوب,داخل المملكةمنطقة الحدود الشماليةعرعر,,تجارة قطع الغيار الجديدة,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=nGmjpKF14Se%20lcXpZTyHZg==,تقوية اشارة الاتصالات الداخلية بمقر الوزارة بالحمراء,B/89/2025,251239009832,تقوية إشارة شبكة اتصالات الجوا...عرض المزيد...تقوية إشارة شبكة اتصالات الجوال للشبكات الغير المغطاة لكامل مرافق مباني الوزارة (3-7-8). بمقر الوزارة الرئيسي بمكة المكرمة / الحمراء,1300.00,معتمدة,40 شهر,لا,منافسة عامة,وزارة الحج والعمرة,"29
                           دقائق:21
                           ساعة:0
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,25/01/202606/08/1447,26/01/202607/08/144710:00 AM,26/01/202607/08/144710:00 AM,لا يوجد,5,20/01/202601/08/1447,27/01/202608/08/1447,22/01/202603/08/1447,3,وزارة الحج والعمرة بمكة المكرمة-الحمراء,قطاع الاتصالات وتقنية المعلومات,داخل المملكةمنطقة مكة المكرمةمكة المكرمة,,الإتصالات,نعم,,وزارة الحج والعمرة بمكة المكرمة الحمراء,خدمات اتصالات خلوية,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=HrvbI%20J*@@**ZInvfzfM1Nai%20w==,تقديم خدمات طبية اكلينيكية متكاملة وصيانة الأجهزة بعيادات ومعامل مستشفى طب الأسنان بجامعة الملك خالد,لا يوجد,251239009917,تقديم الخدمات الاكلينيكية المت...عرض المزيد...تقديم الخدمات الاكلينيكية المتخصصة بعيادات ومعامل مستشفى طب الأسنان التعليمي بجامعة الملك خالد، ولضمان تدريب وتعليم تقديم رعاية صحية فعالة وآمنة وفقًا لأعلى معايير الجودة والامتثال التنظيمي، فإن المدينة الطبية بجامعة الملك خالد ترغب في التعاقد مع جهة متخصصة ذات كفاءة عالية لتوفير خدمات طيبة اكلينيكية متكاملة لعيادات ومعامل مستشفى طب الأسنان تشمل توفير العدد المناسب من الكادر الفني للمساندة الطبية في العيادات وتقديم خدمات الأشعة وخدمات التعقيم ومعامل الإنتاج السني، وخدمات السجلات الطبية. وذلك لمدة (888) يوم خلال ثلاث سنوات,1500.00,معتمدة,3 سنة,لا,منافسة عامة,جامعة الملك خالد,"28
                           دقائق:21
                           ساعة:5
                           يوم",ملفين منفصلين ( فني ومالي),ضمان إبتدائى,5.00,10/01/202621/07/1447,31/01/202612/08/144709:59 AM,31/01/202612/08/144710:00 AM,لا يوجد,5,26/02/202609/09/1447,01/04/202613/10/1447,24/01/202605/08/1447,3,إدارة المدينة الطبية بالمستشفى الجامعي - قسم المشتريات والعقود,قطاع التشغيل والصيانة والخدمات,داخل المملكةمنطقة عسيرابها,تقديم الخدمات الاكلينيكية المتخصصة بعيادات ومعامل مستشفى طب الأسنان التعليمي  بجامعة الملك خالد، ولضمان تدريب وتعليم تقديم رعاية صحية فعالة وآمنة وفقًا لأعلى معايير الجودة والامتثال التنظيمي، فإن المدينة الطبية بجامعة الملك خالد ترغب في التعاقد مع جهة متخصصة ذات كفاءة عالية لتوفير خدمات طيبة اكلينيكية متكاملة لعيادات ومعامل مستشفى طب الأسنان تشمل توفير العدد المناسب من الكادر الفني للمساندة الطبية في العيادات وتقديم خدمات الأشعة وخدمات التعقيم ومعامل الإنتاج السني، وخدمات السجلات الطبية,التشغيل والصيانة والنظافة للمنشآت - التشغيل والصيانة,لا,,ادارة العقود والمشتريات بالمدينة الطبية,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=Hbq*@@**Emrbhlr%20a*@@**sWC*@@**F9sw==,توريد مواد الالمنيوم لإدارة التشغيل والصيانة بالمنطقة الغربية,447/2,251239010443,توريد مواد الالمنيوم لإدارة ال...عرض المزيد...توريد مواد الالمنيوم لإدارة التشغيل والصيانة بالمنطقة الغربية,1000.00,مرحلة الترسية,20 يوم,لا,منافسة عامة,القوات البرية,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,5.00,14/01/202625/07/1447,16/01/202627/07/144709:59 AM,16/01/202627/07/144710:00 AM,لا يوجد,5,18/01/202629/07/1447,20/01/202601/08/1447,15/01/202626/07/1447,3,معسكر القوات البرية بالمطار القديم رقم 2 ادارة تشغيل وصيانة المنشأت العسكرية بالمطار القديم,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدة,,تجارة مواد البناء والأدوات الكهربائية والصحية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=BtjI3W*@@**WEBZMCM9INxCx2w==,توريد وتركيب وحدات عمل وكراسي مكتبية (حسب الطلب) في مستشفى الملك عبدالله التخصصي بالقصيم التابع للشؤون الصحية بوزارة الحرس الوطني,530,251239010528,توريد وتركيب وحدات عمل وكراسي...عرض المزيد...توريد وتركيب وحدات عمل وكراسي مكتبية (حسب الطلب) في مستشفى الملك عبدالله التخصصي بالقصيم التابع للشؤون الصحية بوزارة الحرس الوطني,200.00,تم اعتماد الترسية,365 يوم,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,04/01/202615/07/1447,05/01/202616/07/144710:00 AM,لا يوجد,05/01/202616/07/144710:10 AM,,06/01/202617/07/1447,07/01/202618/07/1447,04/01/202615/07/1447,1,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,تجارة الأثاث المنزلي والمفروشات والستائر والسجادتجارة الأواني والأدوات المنزليةتجارة الأدوات والآلات والأجهزةصُنع الأثاث,لا,,,,,,,,,[مؤسسة مصنع مستقبل الاثاث للصناعة - 99705.00 - مطابق] | [شركة اوجين للتجارة المحدودة - 161000.00 - مطابق],[مؤسسة مصنع مستقبل الاثاث للصناعة - 99705.00 - 96255.00],
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=QDrIJXGoqbsGw*@@**6fuVYTtQ==,توريد اعلام دعاية واوشحة لهاكاثون الابتكار الصحي بجامعة الملك سعود بن عبدالعزيز للعلوم الصحية بالرياض,KSAU-FA-CR2393,251239010511,توريد اعلام دعاية واوشحة لهاكا...عرض المزيد...توريد اعلام دعاية واوشحة لهاكاثون الابتكار الصحي بجامعة الملك سعود بن عبدالعزيز للعلوم الصحية بالرياض,200.00,تم اعتماد الترسية المبدئي,30 يوم,لا,شراء مباشر,جامعة الملك سعود بن عبد العزیز للعلوم الصحیة,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,02/01/202613/07/1447,04/01/202615/07/144709:59 AM,لا يوجد,04/01/202615/07/144710:00 AM,,12/01/202623/07/1447,13/01/202624/07/1447,31/12/202511/07/1447,2,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,توريد اعلام دعاية واوشحة لهاكاثون الابتكار الصحي بجامعة الملك سعود بن عبدالعزيز للعلوم الصحية بالرياض,خدمات النشر والطباعة والدعاية والاعلان والإنتاج الفني,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=eUP3A9sKxmIWPPvSVx3DKA==,اتفاقية اطارية لتقديم خدمات التحرير والنشر والتطوير للعلاقات الاعلامية,SERA-0097-2025,251239010508,تطوير خطة/آلية العلاقات الإعلا...عرض المزيد...تطوير خطة/آلية العلاقات الإعلامية والعامة لتحقيق أعلى جاهزية للاستجابة الإعلامية مع وسائل الإعلام المختلفة من بينها وسائل التواصل الاجتماعي، والتنسيق الإعلام لرفع جاهزية الهيئة للتعامل الإعلامي، مما يعزز من ظهورها الإعلامي بشكل إيجابي.,1000.00,بإنتظار إعتماد تقرير فتح العروض الفنية,24 شهر,لا,منافسة إتفاقية إطارية,الهيئة السعودية لتنظيم الكهرباء,إنتهى,ملفين منفصلين ( فني ومالي),,,12/01/202623/07/1447,22/01/202603/08/144709:00 AM,22/01/202603/08/144710:00 AM,لا يوجد,5,08/02/202620/08/1447,01/03/202612/09/1447,22/01/202603/08/1447,10,يرجى متابعة النتائج عبر منصة اعتماد,غير مطلوب,داخل المملكةمنطقة الرياضالرياضمنطقة مكة المكرمةمكة المكرمةمنطقة المدينة المنورةالمدينة المنورةمنطقة القصيمبريدةالمنطقة الشرقيةالدماممنطقة عسيرابهامنطقة تبوكتبوكمنطقة حائلحائلمنطقة الحدود الشماليةعرعرمنطقة جازانجازانمنطقة نجراننجرانمنطقة الباحةالباحهمنطقة الجوفسكاكا,جميع مناطق المملكة,خدمات النشر والطباعة والدعاية والاعلان والإنتاج الفني,لا,,,,,مغلقة,0 سنوات 24 الشهر  0 أيام,,,,,
